amount,is_new_receiver,transactions_today,Class
310.5511139624156,1,0,0
785.6642770630148,0,6,0
307.7545238057554,0,15,0
1601.4299995464542,1,11,0
3706.9160330540617,0,0,0
2391.2877214846617,1,5,0
1877.1645593992257,1,6,0
638.5580913618924,1,20,0
6015.552442413778,1,10,0
100842.35686866342,0,8,1
2599.426660268673,0,9,0
2765.048698035506,1,10,0
2718.956656249679,1,9,0
1164.130287009165,1,3,0
630.4707586194287,0,13,0
3430.2847017772315,1,16,0
2037.478765664244,1,8,0
1506.9074138050767,1,2,0
4151.813065908043,1,6,0
390.05618244669404,1,6,0
1233.4298454964048,0,3,0
387.95877162700083,1,7,0
204.52570568223211,1,20,0
15061.45490465145,1,6,0
1884.6431473856412,1,12,0
3589.274230118529,0,0,0
1387.9986736631238,1,2,0
3009.159593934264,1,5,0
2810.7910263636713,1,4,0
17282.39041727212,0,20,0
16.092958748889902,1,15,0
3371.1748515729537,0,7,0
1950.6499637623215,1,0,0
4564.610213799274,0,11,0
2625.5783656460962,1,6,0
1278.6372065356115,1,11,0
299.2165589238664,1,9,0
792.3061129692047,1,6,0
1631.6313751438106,0,2,0
937.8990480383961,1,4,0
488.371298549707,0,4,0
181.28216962362626,0,1,0
1382.2385771057968,1,6,0
5050.96639831307,0,14,0
1463.5046315001382,0,20,0
792.919786190166,1,3,0
148642.69056551013,0,20,1
2419.6444377247226,1,1,0
7767.812659899119,1,3,0
3481.147791787631,1,7,0
2869.4101665290937,0,16,0
2060.5067241211673,0,17,0
169984.47981476932,0,20,1
247.37718018064683,0,6,0
7106.537800221212,1,5,0
492.6953102270403,1,6,0
665.3936481354741,0,0,0
642.6200525067454,1,9,0
3071.1552915902444,1,4,0
424.64398164634343,0,20,0
1092.5033084253107,1,12,0
612.0297465123243,1,19,0
5886.418392888688,0,14,0
129.15966866472448,1,20,0
507.7209722575245,1,0,0
16.098263531386113,1,9,0
2695.937923819891,0,0,0
1291.8083560404457,1,5,0
4746.729956782636,0,16,0
453.83577144715355,1,2,0
3145.0494389398386,1,20,0
3310.1717302631164,0,6,0
457.3146703341768,1,14,0
783.3186715269735,1,16,0
280.67514864569335,1,20,0
1774.3022267057288,1,0,0
4841.346386552142,0,2,0
37.019480603704665,0,9,0
1747.0548309356645,1,13,0
6911.67923657619,1,3,0
5498.868292919301,1,10,0
53.89601627549511,1,12,0
136429.8162317937,0,20,1
4185.358274532062,0,3,0
175363.51157814846,0,12,1
689.549851489853,1,1,0
733.7722310328256,0,10,0
2561.376657352685,1,6,0
3166.457343049431,1,3,0
2282.1791887421423,0,6,0
7935.0326941095545,1,9,0
2631.736267778156,1,9,0
3014.874136663875,0,0,0
3516.0495805693777,0,3,0
1630.239744034206,1,10,0
1703.3287415693685,1,2,0
109116.39989328024,0,20,1
4328.895354721495,1,0,0
3407.243025936494,1,6,0
3197.149238243386,1,7,0
1022.3993571908629,0,7,0
1222.59929749161,1,2,0
360.6443643498271,1,0,0
3609.510911148427,1,18,0
1715.0425913600252,1,8,0
1309.8812612935342,1,3,0
814.550921957933,0,8,0
553.4219345089231,0,1,0
3694.1990269824555,1,9,0
2129.515441033563,1,3,0
4162.821130793136,0,8,0
2727.13618484721,1,10,0
6337.087158764896,0,8,0
5898.488829752509,0,11,0
2639.2504445454706,1,1,0
7612.664504865361,0,4,0
168033.48314416967,0,14,1
83874.81055363841,0,20,1
8848.447483473905,1,10,0
403.9980776939531,0,9,0
10822.423837586366,1,8,0
4354.002846290059,1,2,0
99060.89448571895,0,20,1
2947.290852763811,0,7,0
7969.6273594804925,1,5,0
4748.201134989544,0,10,0
5778.971933055025,1,0,0
115834.29778591201,0,20,1
598.5156576615097,0,0,0
1634.6461209871034,0,0,0
1396.363727240096,1,5,0
892.245810386808,1,6,0
864.7883731063522,1,9,0
143596.1351063018,0,20,1
563.1108193326394,1,2,0
2733.375673340522,1,1,0
3236.162299773262,1,6,0
10741.59325526123,0,2,0
17154.10004064818,0,6,0
2142.5789897937393,1,0,0
3535.6947965665777,1,6,0
2149.1930453257532,0,3,0
388.1730097856874,1,13,0
5169.744375629556,1,14,0
1471.9460020130136,1,7,0
1405.6051133660158,1,3,0
3104.5273865436293,0,6,0
3808.686834722384,1,17,0
3642.5109068659644,0,13,0
3013.8833277241333,0,3,0
3648.633789736866,1,16,0
2414.4706160093424,1,20,0
1229.3134918405733,1,6,0
1512.9128347841904,1,1,0
9353.251302266504,1,0,0
1211.4645415740022,0,0,0
5245.227299626479,0,2,0
2895.3235790189383,1,1,0
405.6903679163261,1,4,0
158.87317669379505,0,17,0
7877.626660987607,1,12,0
2125.202739830457,1,9,0
273.4082433919501,1,17,0
1761.6348811173766,1,4,0
6541.458863240227,1,16,0
3606.226890447523,0,18,0
12.578924576511456,1,7,0
2483.9112752608044,1,1,0
561.9307851656068,1,9,0
164463.3290650272,0,20,1
1122.603149269705,1,10,0
122.41537815176673,1,1,0
45.630019559377,0,2,0
708.1258587398256,1,9,0
3925.520602456293,1,10,0
2544.1818829381505,0,3,0
366.9404610960949,1,13,0
1982.774265938149,1,5,0
324.3534195360213,1,0,0
2115.3833544963472,1,12,0
4820.437771622389,1,13,0
2073.207433160239,0,2,0
645.8191785978422,1,12,0
1828.5108532286736,1,2,0
69773.78823217648,1,16,1
1910.7226675708132,1,0,0
59553.76021229939,0,20,1
3275.6687813050603,1,18,0
1378.1639302986296,1,4,0
3478.2154491866845,1,5,0
1643.4356547883535,0,8,0
3377.3359949929027,0,17,0
2709.9099779551775,1,9,0
2307.594499761539,1,12,0
1528.6317895966895,0,3,0
6609.7730386137955,1,8,0
1438.6584268666463,1,5,0
2334.544106872686,0,20,0
34.81915980014149,0,10,0
5455.826928330798,1,0,0
440.10296913483756,1,2,0
4130.958091597847,0,4,0
11280.34412027298,1,12,0
985.2187947751707,1,8,0
10665.285546977191,1,4,0
31.16489802120651,1,1,0
5620.801552876796,0,3,0
640.4290781923962,0,3,0
7168.78121409847,1,5,0
2666.2248838114792,1,13,0
4712.830172637723,0,3,0
411.18506627597895,0,17,0
1758.3371092558011,0,9,0
586.4065970642414,1,17,0
1299.6082803684299,0,11,0
4324.894898005512,1,12,0
168090.0900378496,0,20,1
954.8890963605386,1,5,0
3703.650308401623,1,7,0
2396.204172889955,1,0,0
2430.752945634589,1,4,0
53.36354433363012,1,4,0
655.8887195684171,1,4,0
6778.094147886769,1,5,0
1594.9364118230446,1,3,0
709.5363980264389,1,12,0
3442.8185312116825,1,4,0
5868.461493633288,1,3,0
4578.27622516722,1,1,0
2433.2158092601153,0,5,0
200.8568797394266,0,8,0
705.9491005204634,1,6,0
2797.818692449033,1,2,0
3631.3428592888336,0,6,0
8820.366872656183,1,4,0
4369.770018753301,1,3,0
2319.1212748532257,1,0,0
2838.1489757640184,1,1,0
668.5644635551212,1,0,0
583.6097769805205,1,5,0
544.5671218217684,1,5,0
4545.0597794055775,1,0,0
128.01605988020862,1,1,0
163011.91592150697,0,19,1
5340.149950728919,1,2,0
1601.7293238622658,0,5,0
2305.3275550361227,0,11,0
4741.701141628358,1,3,0
717.7053275823237,1,3,0
657.7257640238031,0,3,0
2046.1325332175575,0,4,0
6738.9175500491465,0,7,0
2659.6680015090938,1,2,0
58.09615021834922,0,2,0
3190.5313213177437,1,16,0
2744.506500654907,1,14,0
1402.393499485932,1,8,0
1354.5094293911034,1,2,0
291.85828113377215,1,20,0
13.99546566114665,0,10,0
146.87408543291878,1,5,0
35.987339579886395,0,4,0
5148.724165342188,1,9,0
7422.342843161054,1,4,0
72.55290512125288,1,1,0
2174.2449844616044,1,15,0
549.9818208914692,1,8,0
2071.972945158934,1,8,0
2170.517613768143,1,11,0
254.0708442140009,0,2,0
2242.1509762054443,1,4,0
7081.866423308293,1,11,0
36.38886162265665,1,6,0
2356.4229430048977,1,0,0
487.7080893615153,0,3,0
3493.2610371393357,0,3,0
265.27516490100436,1,12,0
7025.586792557156,1,20,0
426.92030978746885,1,2,0
2947.903693791038,1,4,0
27138.390275976355,1,3,0
6189.579784265424,1,14,0
8741.94416886592,0,15,0
2481.3999051557967,1,1,0
232.7190113551585,1,2,0
1905.2658339478276,0,12,0
1889.2191370907512,0,8,0
1444.0780809152086,1,1,0
5565.615163864233,1,10,0
6918.3934994896445,1,8,0
5490.71598682372,0,3,0
877.4766377337476,1,4,0
663.6023851536075,1,1,0
140.05869580366652,0,8,0
2919.7736863222594,1,8,0
2976.4432272294366,1,14,0
640.335982281977,1,16,0
3176.0064842335305,0,4,0
4.683896372836761,1,0,0
996.314822898097,1,4,0
1841.2151379607424,1,11,0
313.4676790872866,0,19,0
1776.3078324893206,0,5,0
681.0080256583301,0,12,0
975.5093294391781,1,9,0
1950.9100680298898,0,7,0
6522.59352619811,1,12,0
2591.146802918541,0,2,0
53.47821057993117,1,20,0
464.743605996973,1,11,0
140815.74120058317,0,20,1
196.3120360971303,0,18,0
618.3622384864483,1,0,0
1263.2473555893257,0,8,0
577.339441445002,0,19,0
1857.8962343637363,1,4,0
187180.9453837966,0,20,1
5214.94635739248,0,0,0
5238.223358977652,1,12,0
1244.8761214913795,1,9,0
1186.5592991965666,1,7,0
4108.3543792222135,1,4,0
1608.8037185412682,1,16,0
60791.03673193123,0,20,1
107566.49840598697,0,20,1
10531.298635554947,0,3,0
1766.1122893273807,1,16,0
835.8927848744572,0,0,0
29.606385283637046,1,8,0
9244.711928223176,0,13,0
379.2208036183501,0,4,0
577.7582240424862,1,13,0
117.27353586154724,0,3,0
1876.114932305526,1,20,0
1574.7027416900464,1,2,0
5074.652184253998,0,5,0
2431.459756596553,1,7,0
2618.9287392662427,0,9,0
4685.432859150558,1,1,0
2623.5201764605777,1,7,0
2499.843542281698,1,14,0
7915.249468477333,1,0,0
1723.691255969946,1,6,0
3018.9425034961055,1,14,0
1455.1461718382666,1,9,0
3155.2523728806227,0,1,0
30.32137537455754,1,16,0
3891.363487216109,0,1,0
4566.492899689133,1,9,0
6295.7534587674,1,18,0
2078.428584365847,0,8,0
1011.3765559037282,1,12,0
3933.322989755027,1,8,0
8928.86369908996,0,4,0
4407.0973300809355,1,11,0
7263.519705247355,1,9,0
381.2441973365826,0,5,0
7741.288865481906,1,1,0
3721.675573303708,1,3,0
5182.702080735272,1,14,0
1638.8251568481894,1,5,0
118719.49468248531,0,18,1
2531.7082940125497,1,9,0
2850.586300384614,1,7,0
2194.2514729312065,1,4,0
304.6911893330863,0,9,0
791.8465445713318,1,4,0
450.88801768363436,1,14,0
5282.688518220925,1,3,0
1398.4479085851972,0,11,0
1018.9897176442737,1,5,0
738.9635472575511,1,5,0
3633.9560517343707,1,17,0
2202.3344474453206,1,16,0
2689.9821578334468,0,8,0
4235.969877642295,0,12,0
10503.02143011974,1,13,0
4054.9803236310436,0,4,0
10633.820564614962,0,8,0
3588.511308237185,0,11,0
142640.16416688624,0,20,1
3392.331887089474,1,8,0
467.275167095681,1,0,0
292.7546659008933,1,2,0
128915.94751075053,0,20,1
72.66048161938444,1,3,0
3549.7655839413337,1,2,0
3141.402520018024,1,16,0
2993.557754097525,1,6,0
2943.082975935188,0,9,0
3497.731815813271,0,5,0
5414.930828957563,1,7,0
3885.041652610589,1,1,0
2743.5949050582653,1,6,0
737.4470393761255,1,0,0
4373.635256416324,1,2,0
861.5457816775261,0,3,0
3421.2318687821253,0,2,0
434.05150117344056,1,10,0
2140.306877058666,1,9,0
3006.4299436994434,1,14,0
5065.176483542052,1,13,0
3637.4053677425595,0,10,0
4926.446954653031,1,0,0
5797.4607934377555,1,15,0
6278.683757120242,1,12,0
6386.781811029822,0,9,0
917.5641626246602,1,1,0
4949.3155780068055,1,12,0
51.22290276580493,1,6,0
8248.528050481238,1,19,0
618.1683545420889,0,2,0
6449.684773394813,0,11,0
4893.5843857654545,1,8,0
1480.6258907155166,1,6,0
9922.986803298025,1,8,0
296.35084608472215,1,0,0
1031.68508221307,0,1,0
875.9820079767173,1,8,0
24.736944142717736,0,2,0
539.5842157652677,0,8,0
4740.1851389261365,1,6,0
5347.625284653741,1,0,0
4099.997446150102,1,9,0
2379.1581788769527,1,17,0
3001.5155187460805,1,9,0
2613.6350909879975,1,5,0
872.3216480745114,1,13,0
1456.6246198079098,1,1,0
5117.644261364774,0,4,0
295.3298010829865,1,3,0
118.48841825774066,1,4,0
3494.852722923579,1,11,0
5468.275642960945,1,12,0
2881.392595825708,1,14,0
4310.690768773027,1,8,0
11358.162313183737,1,3,0
2990.417721409771,1,5,0
1761.6191722163246,1,16,0
14961.226818221954,1,19,0
2971.421532104554,0,14,0
586.1708302641808,1,0,0
3466.8585542397427,1,16,0
4077.545264517257,0,10,0
34.01176171774098,1,3,0
1702.1713567267568,0,13,0
8774.24055366337,1,2,0
5082.415002028548,0,6,0
687.2413275433555,1,3,0
1090.0045371718952,1,12,0
3238.019251665327,0,3,0
7313.738875725224,1,9,0
6314.9838526663125,1,20,0
834.3451070751973,1,8,0
3432.2846707588274,1,7,0
2491.5155243632385,0,12,0
1413.773661874321,1,2,0
1074.4979894687017,1,2,0
2069.3591519832266,1,6,0
2521.2903865455587,1,2,0
6892.280083069209,1,15,0
4148.651490282085,1,2,0
186.1609117948775,1,10,0
584.0248231258901,1,5,0
814.351034644447,1,4,0
692.1131865418638,1,3,0
67537.98469427918,0,5,1
1053.3086110132613,1,1,0
1564.7065603322817,1,20,0
51.129333496908984,0,20,0
211.88588558314777,0,17,0
3257.0480175498246,1,4,0
2754.2474854553384,1,17,0
6270.825555048496,1,10,0
9304.276390948206,0,2,0
3946.8748502354592,0,12,0
1505.9426464739227,1,7,0
4086.9533287155446,1,7,0
2593.2049934978186,1,0,0
8597.247377491407,0,4,0
7045.375375711199,1,4,0
5501.972578029529,1,2,0
3152.7832190689983,1,1,0
562.5655549529856,1,1,0
4404.641486456012,0,3,0
6331.751865618536,1,0,0
4169.861198641464,1,3,0
2642.9656903771493,0,7,0
4092.0865313409477,1,13,0
1367.8399750066735,0,0,0
453.20557552379927,0,1,0
1237.625794529363,0,3,0
5906.914899310291,1,5,0
6789.672297754326,1,1,0
671.6467389443789,0,0,0
170769.57674671168,0,20,1
274.72411178698144,1,0,0
309.30970173702275,1,19,0
2367.108098837609,0,18,0
931.9802621275312,1,12,0
1674.3241276844929,1,1,0
2365.6335310390127,1,7,0
176.47957057832974,1,6,0
4671.308150946307,1,11,0
593.1776613949497,1,1,0
191986.52371716354,0,20,1
1801.0950485420042,1,1,0
6150.5357028508715,0,17,0
5181.612321548376,0,4,0
6583.7548929944915,1,1,0
3730.5957055816925,0,5,0
804.6432010362785,0,4,0
1516.5427962067004,1,20,0
319.4357028429258,1,0,0
1399.2883044783944,1,1,0
14.82458171420105,0,4,0
2346.0566048338874,1,2,0
159.4625117353447,1,3,0
350.61927950339117,0,7,0
2619.980300619177,0,2,0
204.395073086197,1,8,0
3517.7517595213167,1,0,0
3363.5212231956534,1,5,0
7399.277221446905,0,3,0
1896.6658068292304,0,14,0
14893.008816384816,1,11,0
7647.823879500005,0,3,0
1695.931017599863,1,12,0
1137.3036749788694,0,0,0
2012.2539103163563,1,16,0
1913.1945569851139,1,5,0
524.810893205212,1,2,0
4857.863905610239,1,15,0
304.4475372430649,1,8,0
370.22200616075776,1,3,0
2591.1497742782285,1,2,0
782.5879667400103,1,20,0
6478.885161752914,0,2,0
18856.040732505167,0,17,0
504.9193929836978,1,4,0
8378.94985175604,1,5,0
4656.776075320873,1,5,0
1427.6074537522773,0,20,0
2285.5809331883497,1,7,0
1490.4080953092043,1,3,0
2164.953319162888,0,10,0
2168.351687495256,0,9,0
4269.964814883856,1,4,0
3264.4126512165053,1,14,0
242.25645822024268,1,3,0
1062.1728760858468,1,1,0
262.64370668246187,0,2,0
1671.7387223262951,1,1,0
1980.5242286847372,0,9,0
1320.4007112203046,1,6,0
591.1718339854688,0,1,0
1379.3475253711317,0,8,0
3515.434766393909,1,6,0
391.70224896274084,1,8,0
2231.9851883968668,0,1,0
3592.510321205316,1,0,0
692.5805016342645,0,2,0
7632.080303933152,1,1,0
437.30503742030504,0,11,0
515.7852443783338,1,17,0
399.71813126915725,0,5,0
4818.204234213611,1,0,0
303.16492069781697,1,0,0
2113.9677152026957,1,2,0
6558.901875632205,1,9,0
2524.340775873787,0,20,0
1352.3026998346304,0,7,0
1812.8715679621437,1,1,0
79.19337971420565,0,9,0
2086.4359443048497,1,20,0
6925.58880830734,1,9,0
6224.680670192456,1,1,0
216.708866148857,1,15,0
2023.4424674710638,1,3,0
314.27082638680196,0,8,0
2655.639842081698,0,8,0
1827.7030240327001,0,12,0
3368.7143574350744,1,8,0
2116.097134035161,1,7,0
1732.8383721686437,0,8,0
1316.8476436459705,1,13,0
203.87506814086024,1,3,0
3505.572689432203,0,4,0
576.7671771203603,1,9,0
5104.241784385927,1,6,0
1170.8856926887936,1,4,0
3447.795456467172,1,5,0
11804.533191567436,1,9,0
1796.2941255559679,0,12,0
4427.081789850116,0,1,0
4710.444244515679,0,5,0
102.55313004995786,1,3,0
2316.946639630583,1,13,0
1175.9169236529233,1,15,0
1777.1217496009856,0,14,0
1071.2140100512665,1,3,0
2337.948808033689,0,19,0
6980.909137163737,1,1,0
156.67553932190785,1,1,0
725.5268330177722,0,1,0
6711.678007803766,0,1,0
226.44604024694166,1,19,0
1379.408546624399,0,8,0
869.0512844007037,1,1,0
576.2714524486232,1,4,0
954.4661225705696,0,4,0
2613.227821104197,1,2,0
10331.445523419008,1,10,0
1604.7394518160359,1,2,0
1773.9017072480467,1,14,0
1528.8221277624882,0,12,0
9330.77115071193,0,19,0
421.49319519670297,1,1,0
1093.2685137381006,1,20,0
91.64166080798913,1,8,0
1265.4251330098884,0,0,0
975.5799131000198,1,20,0
834.8659172407972,1,4,0
756.0659163504505,1,9,0
1216.8437815871703,1,13,0
871.6302330298357,1,0,0
192.97029569981834,1,2,0
918.5269902930488,1,4,0
186591.96595962823,0,20,1
11338.715760976673,1,1,0
8682.787816494762,1,7,0
3761.0386005457185,1,1,0
638.6076416821049,0,4,0
2568.617061082063,1,5,0
5502.049181778285,1,11,0
351.84944557850355,0,17,0
2269.2794416389634,0,8,0
1099.940702784372,0,7,0
1536.2464043367509,1,2,0
2344.0160613926996,1,3,0
1957.926950060564,1,0,0
7540.538621641739,1,5,0
2285.4356306223835,0,1,0
3425.472881023496,0,10,0
2441.7711420796218,1,17,0
1553.8268372918433,1,2,0
691.9434538758798,1,6,0
253.66192753933012,0,7,0
3394.109501465748,0,5,0
320.94403769274686,0,5,0
261.13558903483937,1,12,0
7412.704059967007,1,16,0
10548.37794270837,1,18,0
2758.928745797951,1,10,0
97.11460659056695,1,4,0
4314.693772069822,1,20,0
2166.9019505193414,0,18,0
4477.98229672484,1,14,0
1602.0088398698813,1,10,0
132151.59658277268,0,20,1
4097.955933769206,1,10,0
4758.837938169562,1,1,0
2372.0803713509745,1,13,0
10405.37371946144,1,17,0
1100.8011348172056,1,5,0
159522.66444331955,0,20,1
8759.830200622684,0,17,0
135.67512286945257,0,6,0
4909.400420936924,0,5,0
2464.702156634768,1,13,0
1262.3487780764167,1,2,0
237.52774043481665,0,12,0
97284.07946529108,0,20,1
3512.1722531925834,1,1,0
3377.2056859793433,1,10,0
3882.232032669853,1,0,0
4071.608523313594,1,4,0
379.40712258289426,1,2,0
5873.584395253551,1,4,0
476.86159175179074,1,4,0
2503.7203123100085,1,5,0
4781.667977682188,1,14,0
27136.699874649596,1,1,0
644.2104102496317,1,4,0
1026.7706123295047,1,13,0
109311.46759850188,0,1,1
1052.9989713113707,0,4,0
3724.775880759148,1,0,0
2138.4716433991184,0,3,0
1511.201082619311,1,6,0
8787.868215458775,0,1,0
2566.1985042260117,1,8,0
5417.513520528082,1,3,0
10069.349668163206,1,7,0
2106.4555717076496,1,6,0
6982.090960360635,0,6,0
4810.902564686539,1,4,0
17793.19281628475,0,8,0
1795.43413812249,1,4,0
65.38114720874934,1,6,0
347.0186909913703,1,11,0
4166.825762055738,1,11,0
5034.532565318834,1,0,0
1339.7434130367037,1,1,0
367.8937056753152,0,3,0
3704.0549020023973,1,3,0
3022.7370702892886,1,15,0
169.89644724204612,0,12,0
2377.8154784548205,1,5,0
119162.16596813899,0,12,1
853.3122323311582,1,1,0
369.7162825263233,1,4,0
600.7904542217635,1,0,0
706.3092935582665,1,11,0
523.6159292165141,0,1,0
602.9645944679708,0,0,0
2318.755659148468,0,0,0
138.0879399531695,1,2,0
1061.538146884003,1,6,0
345.55257639947007,0,16,0
2916.4148691858604,0,17,0
8868.085105789423,1,7,0
136.37133279963962,1,6,0
6781.075011332548,0,15,0
4346.217433622608,0,1,0
2359.2217922648574,0,4,0
8945.66192883094,0,20,0
747.9986063744465,0,19,0
135.38448767841925,1,0,0
4593.615302149193,1,8,0
394.04446196911925,1,10,0
5365.885752578746,1,2,0
7499.391939440974,1,4,0
857.3118348347965,1,13,0
110643.286483851,0,0,1
5967.57366829295,1,8,0
2287.4176675250933,0,0,0
1280.5615821965139,0,1,0
984.1766858473231,0,4,0
4612.798893273441,1,7,0
3259.1101805941303,1,19,0
5562.678701483384,1,8,0
2851.3608888519643,1,0,0
1324.4255947958322,1,4,0
1343.1852790075245,1,9,0
7299.402280912252,0,6,0
3302.7611667505544,1,9,0
5544.970570403569,1,2,0
4303.616847541743,0,9,0
161554.0356315676,0,20,1
682.6000348771285,0,20,0
1818.0568266919176,1,2,0
262.7380545249859,1,11,0
5433.507043867608,0,2,0
2458.7167305630173,1,1,0
7324.427607591781,1,12,0
552.6635422281473,1,1,0
7706.719763970028,1,5,0
6547.463680364852,1,4,0
526.6373108015241,1,2,0
4315.656020202267,1,12,0
1908.1248607135947,0,3,0
919.77113439387,0,7,0
7629.838078293591,1,2,0
4765.089876074457,1,2,0
537.3633287600627,0,12,0
9052.412120031991,1,4,0
186004.6500162405,0,20,1
2252.4118129268127,0,3,0
2382.5325411439853,0,9,0
3322.9453023061587,1,2,0
1636.6237604115731,0,5,0
1384.1541238471,1,7,0
4274.957540045715,0,3,0
2024.2905333277358,0,4,0
2589.471586405247,1,5,0
1323.8475082224875,1,1,0
2692.36875453016,1,3,0
3236.5596238152903,1,0,0
860.3190620554005,1,0,0
7651.7353842082475,1,14,0
2145.010509968825,0,12,0
1389.3507625324241,1,3,0
3580.8688470330226,1,15,0
8416.980940449937,1,2,0
2360.7948860600245,0,8,0
1206.8171661503804,1,3,0
3268.0904722428886,0,3,0
130746.99628692203,0,7,1
7639.229483454724,1,9,0
597.0581319688289,1,8,0
2292.980470755314,1,6,0
751.554795958669,1,1,0
2285.183312394103,1,5,0
4494.131404115898,1,7,0
4879.539483827321,1,0,0
110.01517562593523,0,16,0
1074.4307559844,1,1,0
686.5431905926414,1,2,0
89841.98207267097,0,20,1
1024.2702290791078,1,4,0
1863.5696875297801,1,8,0
218.31468501177633,1,10,0
2026.9316949670851,1,9,0
3966.519811478655,1,10,0
2060.8724424428706,1,0,0
3156.8605708661653,0,7,0
4502.058702502041,1,12,0
8043.942959217379,1,1,0
5542.92440994653,1,10,0
139780.9988916618,0,20,1
5676.458991097757,0,6,0
1119.0376970168595,1,1,0
1324.8728291776047,1,4,0
1014.0670377204503,1,10,0
5783.862679657953,1,3,0
1461.8124969501519,0,11,0
25.472249271342953,1,5,0
123099.08215758203,0,20,1
289.9810564280498,1,20,0
405.34402077994827,0,19,0
180.43128691235816,1,2,0
2652.487887644615,1,7,0
249.61692936961995,1,4,0
3171.5764464850395,1,13,0
862.4308177717439,1,6,0
4496.677550774731,1,2,0
2878.6872965393836,1,13,0
6903.673537692105,1,4,0
1871.4604520218647,0,3,0
1490.1304755636934,0,7,0
1193.8990138472507,1,7,0
601.8792958173378,1,4,0
1217.324038147076,1,12,0
25.30001741126963,0,6,0
7284.892304880036,0,0,0
10903.338901839186,1,4,0
6971.716487531038,0,11,0
216.95325496756487,1,1,0
459.18885344987154,1,2,0
5269.125611764713,1,8,0
2067.496738773784,1,20,0
183.27173404297307,1,6,0
1178.642340843328,0,5,0
1360.2671924935228,0,18,0
3080.1954096067243,0,16,0
198.23264072174672,0,2,0
6996.908236301047,1,14,0
102666.7875063553,0,20,1
278.76140517448846,1,4,0
1435.271586856546,1,20,0
116.67538360740114,0,18,0
2717.045906491551,1,2,0
6852.612492368027,1,16,0
6260.289208653414,1,3,0
1827.9559541520632,0,9,0
725.8559731392113,0,16,0
688.5402479606527,1,9,0
444.9634160614638,0,13,0
2421.516417404836,1,9,0
681.9429101318991,0,3,0
1885.2981803096807,1,13,0
10778.241543340406,1,16,0
119087.05662627037,0,20,1
429.66070458043436,1,2,0
1222.7306547156882,1,5,0
4473.215692092607,1,8,0
1508.9550388617668,0,2,0
2497.003538553795,0,8,0
102.43126312314942,0,3,0
323.63135514985,0,1,0
2360.444230692876,0,13,0
199.56635121271773,1,2,0
6042.988997046333,1,11,0
5589.591719811176,1,4,0
6.082653620161368,0,9,0
200.32113171378117,1,10,0
4594.041677732577,1,2,0
3596.369149531071,1,1,0
270.38474360698166,1,10,0
696.4078905456399,1,8,0
944.9547706058921,0,3,0
2515.2037970972956,1,1,0
1128.0278131247132,1,3,0
740.2576857204833,0,7,0
1071.8922904508024,0,20,0
10754.251886060823,1,17,0
1438.692636229693,1,5,0
3799.031675332043,1,1,0
1665.5999761415935,1,1,0
281.4454037751856,1,5,0
382.7762699402135,1,18,0
1779.3746625329968,1,6,0
5174.771817027515,1,3,0
928.5483301977405,1,8,0
2327.489774355896,1,1,0
3146.3087654498217,1,3,0
8143.3465080079295,1,0,0
1873.0544870982226,1,3,0
1220.4236126891074,1,12,0
2765.990738429824,1,5,0
1056.2829372698197,1,5,0
1426.5946859285416,1,5,0
1543.5440612477485,1,0,0
1646.5418702427885,1,1,0
437.60607843211926,1,6,0
337.083326267212,0,11,0
1594.7137589466204,1,2,0
246.5314735225101,1,5,0
1817.1728387939847,1,4,0
8710.264934511544,1,0,0
2624.235587450048,0,3,0
32.42336024574012,1,8,0
2020.0779357671279,1,0,0
349.34875585524696,1,0,0
1886.8435044106297,0,1,0
10993.872193204512,1,13,0
8849.01665506837,1,0,0
1653.6643666494822,1,9,0
7689.977941279938,1,4,0
197.50868224539886,1,12,0
502.02867523929564,1,13,0
141284.60663819662,0,20,1
638.7400885257583,0,2,0
165.18812805142534,1,7,0
2861.275657706209,1,3,0
2607.6277700606724,1,3,0
2616.7870260094087,0,20,0
912.5642996046471,0,1,0
3190.00947943107,0,4,0
148.24925269191098,1,12,0
779.4776852779404,0,14,0
8923.286545301155,1,19,0
44.379174195900546,1,2,0
401.1014074710604,1,3,0
10558.703881858122,0,6,0
4939.604520211303,0,0,0
3761.2267672056983,1,2,0
9368.647562492171,1,7,0
585.1975262622972,1,8,0
161650.56485027075,0,20,1
1864.1962373206961,0,10,0
113703.9055288554,0,16,1
576.5587822226036,1,6,0
4057.0256272625993,0,14,0
5691.734088697812,0,12,0
5942.523510936055,1,7,0
1680.7841688950507,0,3,0
4691.545939136196,1,5,0
9403.641023985701,1,10,0
2893.2889037799364,0,9,0
5747.032604283107,1,15,0
166824.4152109117,0,19,1
4485.370972482884,0,14,0
1150.9873446405059,1,17,0
7333.663039618273,1,7,0
128708.4543370117,0,20,1
5574.147682123847,0,20,0
146903.26910352768,0,20,1
825.7486605754572,0,19,0
233.46150157147315,0,3,0
2136.347741381974,1,0,0
675.4015588509302,1,0,0
2033.8867907988736,0,17,0
6261.688605302853,1,5,0
221.81771754011626,0,4,0
466.02991926946135,1,0,0
565.2077885890699,1,5,0
5464.499819919569,0,6,0
273.09392801456215,1,3,0
1116.5094691940328,1,3,0
118.35230847317439,1,3,0
4439.286310146284,0,9,0
3071.3945160872668,1,6,0
610.5521187421667,1,4,0
785.8025989488411,1,5,0
377.9428335266112,1,5,0
2158.869360659012,1,8,0
